239265.1520,577899.5000,-18.00
239290.1520,577899.5000,-15.00
239315.1520,577899.5000,-19.00
239340.1520,577899.5000,-18.00
239365.1520,577899.5000,-9.00
239390.1520,577899.5000,-14.00
239415.1520,577899.5000,-9.00
239440.1520,577899.5000,-40.00
239465.1520,577899.5000,-19.00
239490.1520,577899.5000,-21.00
239515.1520,577899.5000,-23.00
239540.1520,577899.5000,-19.00
239565.1520,577899.5000,-27.00
239590.1520,577899.5000,-28.00
239615.1520,577899.5000,-28.00
239640.1520,577899.5000,-30.00
239665.1520,577899.5000,-25.00
239690.1520,577899.5000,-10.00
239715.1520,577899.5000,-5.00
239740.1520,577899.5000,-2.00
239765.1520,577899.5000,12.00
239790.1520,577899.5000,-17.00
239815.1520,577899.5000,12.00
239015.1520,577874.5000,103.00
239040.1520,577874.5000,-13.00
239065.1520,577874.5000,-9.00
239090.1520,577874.5000,-9.00
239115.1520,577874.5000,-8.00
239140.1520,577874.5000,-18.00
239165.1520,577874.5000,-15.00
239190.1520,577874.5000,-12.00
239215.1520,577874.5000,-9.00
239240.1520,577874.5000,-18.00
239265.1520,577874.5000,-19.00
239290.1520,577874.5000,-20.00
239315.1520,577874.5000,-11.00
239340.1520,577874.5000,-17.00
239365.1520,577874.5000,-26.00
239390.1520,577874.5000,-19.00
239415.1520,577874.5000,-8.00
239440.1520,577874.5000,-15.00
239465.1520,577874.5000,-11.00
239490.1520,577874.5000,-18.00
239515.1520,577874.5000,-20.00
239540.1520,577874.5000,-15.00
239565.1520,577874.5000,-23.00
239590.1520,577874.5000,-25.00
239615.1520,577874.5000,-26.00
239640.1520,577874.5000,-28.00
239665.1520,577874.5000,-24.00
239690.1520,577874.5000,-18.00
239715.1520,577874.5000,-21.00
239740.1520,577874.5000,-18.00
239765.1520,577874.5000,3.00
239790.1520,577874.5000,13.00
239815.1520,577874.5000,-13.00
239840.1520,577874.5000,0.00
238990.1520,577849.5000,156.00
239015.1520,577849.5000,-10.00
239040.1520,577849.5000,-4.00
239065.1520,577849.5000,-10.00
239090.1520,577849.5000,-2.00
239115.1520,577849.5000,-12.00
239140.1520,577849.5000,-11.00
239165.1520,577849.5000,-16.00
239190.1520,577849.5000,16.00
239215.1520,577849.5000,-27.00
239240.1520,577849.5000,-20.00
239265.1520,577849.5000,-15.00
239290.1520,577849.5000,-18.00
239315.1520,577849.5000,-19.00
239340.1520,577849.5000,-26.00
239365.1520,577849.5000,-22.00
239390.1520,577849.5000,-18.00
239415.1520,577849.5000,-8.00
239440.1520,577849.5000,-4.00
239465.1520,577849.5000,-10.00
239490.1520,577849.5000,-13.00
239515.1520,577849.5000,-11.00
239540.1520,577849.5000,-14.00
239565.1520,577849.5000,-21.00
239590.1520,577849.5000,-12.00
239615.1520,577849.5000,-18.00
239640.1520,577849.5000,-40.00
239665.1520,577849.5000,-22.00
239690.1520,577849.5000,-27.00
239715.1520,577849.5000,-23.00
239740.1520,577849.5000,-18.00
239765.1520,577849.5000,3.00
239790.1520,577849.5000,2.00
239815.1520,577849.5000,2.00
239840.1520,577849.5000,-14.00
238990.1520,577824.5000,115.00
239015.1520,577824.5000,0.00
239040.1520,577824.5000,-7.00
239065.1520,577824.5000,-4.00
239090.1520,577824.5000,-10.00
239115.1520,577824.5000,-18.00
239140.1520,577824.5000,-12.00
239165.1520,577824.5000,-14.00
239190.1520,577824.5000,-20.00
239215.1520,577824.5000,-18.00
239240.1520,577824.5000,-16.00
239265.1520,577824.5000,-15.00
239290.1520,577824.5000,-11.00
239315.1520,577824.5000,-11.00
239340.1520,577824.5000,-20.00
239365.1520,577824.5000,-19.00
239390.1520,577824.5000,-19.00
239415.1520,577824.5000,-14.00
239440.1520,577824.5000,-10.00
239465.1520,577824.5000,-14.00
239490.1520,577824.5000,-17.00
239515.1520,577824.5000,-23.00
239540.1520,577824.5000,-23.00
239565.1520,577824.5000,-16.00
239590.1520,577824.5000,-22.00
239615.1520,577824.5000,-22.00
239640.1520,577824.5000,-21.00
239665.1520,577824.5000,-26.00
239690.1520,577824.5000,-26.00
239715.1520,577824.5000,-15.00
239740.1520,577824.5000,-18.00
239765.1520,577824.5000,-17.00
239790.1520,577824.5000,-7.00
239815.1520,577824.5000,1.00
239840.1520,577824.5000,15.00
239865.1520,577824.5000,-2.00
238965.1520,577799.5000,132.00
238990.1520,577799.5000,0.00
239015.1520,577799.5000,-9.00
239040.1520,577799.5000,-9.00
239065.1520,577799.5000,-5.00
239090.1520,577799.5000,-3.00
239115.1520,577799.5000,-9.00
239140.1520,577799.5000,-16.00
239165.1520,577799.5000,-17.00
239190.1520,577799.5000,-25.00
239215.1520,577799.5000,-11.00
239240.1520,577799.5000,-15.00
239265.1520,577799.5000,-15.00
239290.1520,577799.5000,-15.00
239315.1520,577799.5000,-18.00
239340.1520,577799.5000,-20.00
239365.1520,577799.5000,-22.00
239390.1520,577799.5000,-13.00
239415.1520,577799.5000,-7.00
239440.1520,577799.5000,-19.00
239465.1520,577799.5000,-14.00
239490.1520,577799.5000,-14.00
239515.1520,577799.5000,-17.00
239540.1520,577799.5000,-11.00
239565.1520,577799.5000,-23.00
239590.1520,577799.5000,-22.00
239615.1520,577799.5000,-22.00
239640.1520,577799.5000,-15.00
239665.1520,577799.5000,-9.00
239690.1520,577799.5000,-22.00
239715.1520,577799.5000,-19.00
239740.1520,577799.5000,-17.00
239765.1520,577799.5000,-31.00
239790.1520,577799.5000,-12.00
239815.1520,577799.5000,-3.00
239840.1520,577799.5000,5.00
239865.1520,577799.5000,-4.00
239890.1520,577799.5000,2.00
238965.1520,577774.5000,115.00
238990.1520,577774.5000,1.00
239015.1520,577774.5000,-5.00
239040.1520,577774.5000,0.00
239065.1520,577774.5000,-5.00
239090.1520,577774.5000,-4.00
239115.1520,577774.5000,-10.00
239140.1520,577774.5000,-11.00
239165.1520,577774.5000,-13.00
239190.1520,577774.5000,-20.00
239215.1520,577774.5000,-18.00
239240.1520,577774.5000,-58.00
239265.1520,577774.5000,-42.00
239290.1520,577774.5000,-20.00
239315.1520,577774.5000,-23.00
239340.1520,577774.5000,-22.00
239365.1520,577774.5000,-17.00
239390.1520,577774.5000,-18.00
239415.1520,577774.5000,-18.00
239440.1520,577774.5000,-20.00
239465.1520,577774.5000,-18.00
239490.1520,577774.5000,-19.00
239515.1520,577774.5000,-16.00
239540.1520,577774.5000,-19.00
239565.1520,577774.5000,-16.00
239590.1520,577774.5000,-21.00
239615.1520,577774.5000,-21.00
239640.1520,577774.5000,-12.00
239665.1520,577774.5000,-9.00
239690.1520,577774.5000,-10.00
239715.1520,577774.5000,-23.00
239740.1520,577774.5000,-20.00
239765.1520,577774.5000,-21.00
239790.1520,577774.5000,-21.00
239815.1520,577774.5000,-2.00
239840.1520,577774.5000,0.00
239865.1520,577774.5000,-1.00
239890.1520,577774.5000,-6.00
238940.1520,577749.5000,111.00
238965.1520,577749.5000,28.00
238990.1520,577749.5000,22.00
239015.1520,577749.5000,-2.00
239040.1520,577749.5000,-7.00
239065.1520,577749.5000,-3.00
239090.1520,577749.5000,-11.00
239115.1520,577749.5000,-6.00
239140.1520,577749.5000,-9.00
239165.1520,577749.5000,-5.00
239190.1520,577749.5000,-15.00
239215.1520,577749.5000,-12.00
239240.1520,577749.5000,-14.00
239265.1520,577749.5000,-18.00
239290.1520,577749.5000,-24.00
239315.1520,577749.5000,-20.00
239340.1520,577749.5000,-23.00
239365.1520,577749.5000,-12.00
239390.1520,577749.5000,-10.00
239415.1520,577749.5000,-10.00
239440.1520,577749.5000,-20.00
239465.1520,577749.5000,-12.00
239490.1520,577749.5000,-18.00
239515.1520,577749.5000,-20.00
239540.1520,577749.5000,-18.00
239565.1520,577749.5000,-25.00
239590.1520,577749.5000,-25.00
239615.1520,577749.5000,-20.00
239640.1520,577749.5000,3.00
239665.1520,577749.5000,-17.00
239690.1520,577749.5000,-18.00
239715.1520,577749.5000,-14.00
239740.1520,577749.5000,-2.00
239765.1520,577749.5000,-23.00
239790.1520,577749.5000,-19.00
239815.1520,577749.5000,-8.00
239840.1520,577749.5000,-4.00
239865.1520,577749.5000,-7.00
239890.1520,577749.5000,5.00
239915.1520,577749.5000,15.00
238940.1520,577724.5000,126.00
238965.1520,577724.5000,63.00
238990.1520,577724.5000,53.00
239015.1520,577724.5000,16.00
239040.1520,577724.5000,22.00
239065.1520,577724.5000,-1.00
239090.1520,577724.5000,-19.00
239115.1520,577724.5000,-17.00
239140.1520,577724.5000,-18.00
239165.1520,577724.5000,-15.00
239190.1520,577724.5000,-15.00
239215.1520,577724.5000,-28.00
239240.1520,577724.5000,-13.00
239265.1520,577724.5000,-16.00
239290.1520,577724.5000,-20.00
239315.1520,577724.5000,-19.00
239340.1520,577724.5000,-16.00
239365.1520,577724.5000,-14.00
239390.1520,577724.5000,-6.00
239415.1520,577724.5000,-17.00
239440.1520,577724.5000,-18.00
239465.1520,577724.5000,-13.00
239490.1520,577724.5000,-15.00
239515.1520,577724.5000,-19.00
239540.1520,577724.5000,-19.00
239565.1520,577724.5000,-16.00
239590.1520,577724.5000,-22.00
239615.1520,577724.5000,-17.00
239640.1520,577724.5000,-21.00
239665.1520,577724.5000,-7.00
239690.1520,577724.5000,-8.00
239715.1520,577724.5000,-18.00
239740.1520,577724.5000,-31.00
239765.1520,577724.5000,-7.00
239790.1520,577724.5000,-6.00
239815.1520,577724.5000,-18.00
239840.1520,577724.5000,-13.00
239865.1520,577724.5000,-1.00
239890.1520,577724.5000,0.00
239915.1520,577724.5000,3.00
238915.1520,577699.5000,138.00
238940.1520,577699.5000,58.00
238965.1520,577699.5000,89.00
238990.1520,577699.5000,37.00
239015.1520,577699.5000,63.00
239040.1520,577699.5000,25.00
239065.1520,577699.5000,-2.00
239090.1520,577699.5000,13.00
239115.1520,577699.5000,3.00
239140.1520,577699.5000,-12.00
239165.1520,577699.5000,1.00
239190.1520,577699.5000,-10.00
239215.1520,577699.5000,-22.00
239240.1520,577699.5000,-16.00
239265.1520,577699.5000,-21.00
239290.1520,577699.5000,-14.00
239315.1520,577699.5000,5.00
239340.1520,577699.5000,-15.00
239365.1520,577699.5000,-14.00
239390.1520,577699.5000,-10.00
239415.1520,577699.5000,-10.00
239440.1520,577699.5000,-12.00
239465.1520,577699.5000,-18.00
239490.1520,577699.5000,-20.00
239515.1520,577699.5000,-20.00
239540.1520,577699.5000,-28.00
239565.1520,577699.5000,-8.00
239590.1520,577699.5000,-17.00
239615.1520,577699.5000,-18.00
239640.1520,577699.5000,-14.00
239665.1520,577699.5000,-18.00
239690.1520,577699.5000,-19.00
239715.1520,577699.5000,-14.00
239740.1520,577699.5000,-21.00
239765.1520,577699.5000,-8.00
239790.1520,577699.5000,-8.00
239815.1520,577699.5000,-17.00
239840.1520,577699.5000,-10.00
239865.1520,577699.5000,-7.00
239890.1520,577699.5000,-1.00
239915.1520,577699.5000,-1.00
239940.1520,577699.5000,23.00
238915.1520,577674.5000,77.00
238940.1520,577674.5000,95.00
238965.1520,577674.5000,112.00
238990.1520,577674.5000,82.00
239015.1520,577674.5000,37.00
239040.1520,577674.5000,68.00
239065.1520,577674.5000,-2.00
239090.1520,577674.5000,1.00
239115.1520,577674.5000,-3.00
239140.1520,577674.5000,17.00
239165.1520,577674.5000,-3.00
239190.1520,577674.5000,-7.00
239215.1520,577674.5000,-15.00
239240.1520,577674.5000,-15.00
239265.1520,577674.5000,-18.00
239290.1520,577674.5000,-11.00
239315.1520,577674.5000,-16.00
239340.1520,577674.5000,-1.00
239365.1520,577674.5000,-15.00
239390.1520,577674.5000,-14.00
239415.1520,577674.5000,-14.00
239440.1520,577674.5000,-18.00
239465.1520,577674.5000,-17.00
239490.1520,577674.5000,-9.00
239515.1520,577674.5000,0.00
239540.1520,577674.5000,-14.00
239565.1520,577674.5000,-14.00
239590.1520,577674.5000,-19.00
239615.1520,577674.5000,-18.00
239640.1520,577674.5000,-14.00
239665.1520,577674.5000,-11.00
239690.1520,577674.5000,-19.00
239715.1520,577674.5000,-8.00
239740.1520,577674.5000,-2.00
239765.1520,577674.5000,-14.00
239790.1520,577674.5000,-12.00
239815.1520,577674.5000,0.00
239840.1520,577674.5000,-7.00
239865.1520,577674.5000,-5.00
239890.1520,577674.5000,2.00
239915.1520,577674.5000,22.00
239940.1520,577674.5000,21.00
238890.1520,577649.5000,-37.00
238915.1520,577649.5000,55.00
238940.1520,577649.5000,100.00
238965.1520,577649.5000,91.00
238990.1520,577649.5000,73.00
239015.1520,577649.5000,56.00
239040.1520,577649.5000,16.00
239065.1520,577649.5000,7.00
239090.1520,577649.5000,0.00
239115.1520,577649.5000,2.00
239140.1520,577649.5000,0.00
239165.1520,577649.5000,0.00
239190.1520,577649.5000,14.00
239215.1520,577649.5000,-13.00
239240.1520,577649.5000,-9.00
239265.1520,577649.5000,-20.00
239290.1520,577649.5000,-16.00
239315.1520,577649.5000,-18.00
239340.1520,577649.5000,-14.00
239365.1520,577649.5000,-2.00
239390.1520,577649.5000,-14.00
239415.1520,577649.5000,-11.00
239440.1520,577649.5000,-7.00
239465.1520,577649.5000,-25.00
239490.1520,577649.5000,-11.00
239515.1520,577649.5000,-15.00
239540.1520,577649.5000,-6.00
239565.1520,577649.5000,-10.00
239590.1520,577649.5000,-12.00
239615.1520,577649.5000,-12.00
239640.1520,577649.5000,-19.00
239665.1520,577649.5000,-18.00
239690.1520,577649.5000,-4.00
239715.1520,577649.5000,-10.00
239740.1520,577649.5000,-12.00
239765.1520,577649.5000,-17.00
239790.1520,577649.5000,-15.00
239815.1520,577649.5000,-10.00
239840.1520,577649.5000,-9.00
239865.1520,577649.5000,-4.00
239890.1520,577649.5000,5.00
239915.1520,577649.5000,-1.00
239940.1520,577649.5000,-4.00
238890.1520,577624.5000,150.00
238915.1520,577624.5000,82.00
238940.1520,577624.5000,96.00
238965.1520,577624.5000,74.00
238990.1520,577624.5000,56.00
239015.1520,577624.5000,66.00
239040.1520,577624.5000,14.00
239065.1520,577624.5000,10.00
239090.1520,577624.5000,8.00
239115.1520,577624.5000,-6.00
239140.1520,577624.5000,-3.00
239165.1520,577624.5000,2.00
239190.1520,577624.5000,0.00
239215.1520,577624.5000,-8.00
239240.1520,577624.5000,-3.00
239265.1520,577624.5000,-9.00
239290.1520,577624.5000,-15.00
239315.1520,577624.5000,-16.00
239340.1520,577624.5000,5.00
239365.1520,577624.5000,-3.00
239390.1520,577624.5000,5.00
239415.1520,577624.5000,-3.00
239440.1520,577624.5000,-18.00
239465.1520,577624.5000,-14.00
239490.1520,577624.5000,-14.00
239515.1520,577624.5000,-14.00
239540.1520,577624.5000,-11.00
239565.1520,577624.5000,-15.00
239590.1520,577624.5000,-11.00
239615.1520,577624.5000,-19.00
239640.1520,577624.5000,-13.00
239665.1520,577624.5000,-6.00
239690.1520,577624.5000,-11.00
239715.1520,577624.5000,-13.00
239740.1520,577624.5000,-12.00
239765.1520,577624.5000,-11.00
239790.1520,577624.5000,-23.00
239815.1520,577624.5000,-7.00
239840.1520,577624.5000,-5.00
239865.1520,577624.5000,-12.00
239890.1520,577624.5000,-9.00
239915.1520,577624.5000,5.00
239940.1520,577624.5000,4.00
239965.1520,577624.5000,11.00
238890.1520,577599.5000,94.00
238915.1520,577599.5000,133.00
238940.1520,577599.5000,84.00
238965.1520,577599.5000,56.00
238990.1520,577599.5000,44.00
239015.1520,577599.5000,35.00
239040.1520,577599.5000,15.00
239065.1520,577599.5000,8.00
239090.1520,577599.5000,7.00
239115.1520,577599.5000,1.00
239140.1520,577599.5000,-5.00
